waktu1 (s), waktu2 (s), waktu3 (s)       , lokasi          ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.000527  , 0.004374  , 3.127191         , DEKAT MIC1      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.087425  , 0.09354   , 0.0              , BELUM TERDETEKSI,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.087425  , 0.09354   , 0.109706         , DEKAT MIC1      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.014356  , 0.008034         , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.03244   , 0.015065  , 0.01622          , DEKAT MIC2      ,         ,
0.03244   , 0.015065  , 0.01622          , DEKAT MIC2      ,         ,
0.03244   , 0.015065  , 0.01622          , DEKAT MIC2      ,         ,
0.03244   , 0.015065  , 0.01622          , DEKAT MIC2      ,         ,
0.03244   , 0.015065  , 0.01622          , DEKAT MIC2      ,         ,
0.03244   , 0.015065  , 0.01622          , DEKAT MIC2      ,         ,
0.03244   , 0.015065  , 0.01622          , DEKAT MIC2      ,         ,
0.03244   , 0.015065  , 0.01622          , DEKAT MIC2      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.014808  , 0.010947  , 0.010729         , DEKAT MIC3      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.107125  , 0.107815         , BELUM TERDETEKSI,         ,
0.0       , 0.107125  , 0.107815         , BELUM TERDETEKSI,         ,
0.0       , 0.107125  , 0.107815         , BELUM TERDETEKSI,         ,
0.0       , 0.107125  , 0.107815         , BELUM TERDETEKSI,         ,
0.0       , 0.107125  , 0.107815         , BELUM TERDETEKSI,         ,
0.0       , 0.107125  , 0.107815         , BELUM TERDETEKSI,         ,
0.0       , 0.107125  , 0.107815         , BELUM TERDETEKSI,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.8636    , 0.107125  , 0.107815         , DEKAT MIC2      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.006463  , 0.014703  , 0.020213         , DEKAT MIC1      ,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
0.0       , 0.0       , 0.0              , BELUM TERDETEKSI,         ,
